ID,Gender,Race,Age_at_Release,Residence_PUMA,Gang_Affiliated,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Offense,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Arrest_Episodes_PPViolationCharges,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Felony,Prior_Conviction_Episodes_Misd,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,Prior_Conviction_Episodes_PPViolationCharges,Prior_Conviction_Episodes_DomesticViolenceCharges,Prior_Conviction_Episodes_GunCharges,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Violations_ElectronicMonitoring,Violations_Instruction,Violations_FailToReport,Violations_MoveWithoutPermission,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Avg_Days_per_DrugTest,DrugTests_THC_Positive,DrugTests_Cocaine_Positive,DrugTests_Meth_Positive,DrugTests_Other_Positive,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt
8456,M,BLACK,33-37,4,FALSE,6,High,High School Diploma,0,Other,More than 3 years,2,5,0,0,4,1,FALSE,FALSE,0,4,FALSE,0,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,10,0,0,38.62222222,0.088888891,0,0,0,0.891829689,0.630466053,TRUE
8487,M,BLACK,23-27,10,TRUE,4,,High School Diploma,2,Property,Less than 1 year,5,2,0,1,1,5,FALSE,FALSE,0,1,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,3,0,69.6,0.200000003,0,0,0,0.583333333,1,FALSE
8516,M,BLACK,33-37,3,FALSE,7,Specialized,Less than HS diploma,2,Violent/Sex,More than 3 years,3,2,2,0,1,0,TRUE,TRUE,1,1,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,10,3,0,87.45454545,0.181818187,0,0,0,0.811850312,0.759355509,FALSE
8545,M,WHITE,33-37,4,FALSE,4,Standard,At least some college,2,Property,Less than 1 year,4,5,0,2,2,4,FALSE,FALSE,1,3,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,0,75.875,0.125,0,0,0,0.797364086,0.601729819,TRUE
8565,M,BLACK,28-32,20,FALSE,7,High,Less than HS diploma,2,Drug,1-2 years,4,4,1,0,3,3,TRUE,FALSE,0,1,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2,0,0,3,,0.119999997,0,0,0,,,FALSE
8604,M,WHITE,33-37,20,FALSE,4,Standard,High School Diploma,1,Drug,Less than 1 year,4,6,1,1,4,0,FALSE,FALSE,2,4,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,0,0,FALSE
8623,M,WHITE,33-37,3,FALSE,5,Standard,Less than HS diploma,1,Property,Greater than 2 to 3 years,8,1,0,4,3,0,FALSE,FALSE,0,3,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,0,0,563.5,0,0,0,0,1,0.972271517,FALSE
8657,M,WHITE,33-37,14,FALSE,4,Standard,Less than HS diploma,3,Drug,1-2 years,5,6,1,2,1,5,TRUE,FALSE,3,4,TRUE,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,2,182.2,0,0,0,0,0.970362239,0.400933041,TRUE
8684,M,BLACK,38-42,17,FALSE,5,Specialized,High School Diploma,2,Violent/Non-Sex,More than 3 years,1,5,2,1,0,0,FALSE,FALSE,0,1,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10,0,1,75,0,0,0,0,1,1.82625,FALSE
8714,M,BLACK,38-42,23,FALSE,4,Standard,At least some college,3,Other,Greater than 2 to 3 years,3,1,0,0,3,0,FALSE,FALSE,1,1,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10,0,0,23.54545455,0.06818182,0,0,0,1,0.352557915,FALSE
8733,M,BLACK,28-32,10,FALSE,5,Standard,High School Diploma,3,Violent/Non-Sex,1-2 years,9,6,2,2,2,5,FALSE,FALSE,1,3,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,43.2,0,0,0,0,0.006944444,0.845486111,FALSE
8763,M,BLACK,23-27,3,TRUE,10,Specialized,Less than HS diploma,0,Property,1-2 years,8,6,3,5,1,5,FALSE,TRUE,1,4,TRUE,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4,9,2,0,131.5,1,0,0,0,0,0,FALSE
8797,M,BLACK,48 or older,23,FALSE,,Standard,Less than HS diploma,0,,Less than 1 year,2,0,0,1,1,0,FALSE,FALSE,1,0,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,,,,,,0,0,FALSE
8819,M,BLACK,38-42,10,FALSE,8,High,At least some college,3,Drug,1-2 years,10,6,2,4,1,5,FALSE,TRUE,0,2,TRUE,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,3,103.2,0,0,0,0,0.275193798,0.353924419,TRUE
8853,M,WHITE,33-37,11,FALSE,5,Standard,At least some college,0,Other,More than 3 years,3,0,0,0,3,0,FALSE,TRUE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,4,0,2,,0,0,0,0,0,0,FALSE
8869,M,BLACK,28-32,3,FALSE,7,High,High School Diploma,1,,More than 3 years,2,2,0,0,3,0,FALSE,FALSE,2,1,FALSE,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,7,0,2,455,0,0,0,0,0.879120879,0.200686813,FALSE
8901,M,WHITE,43-47,3,FALSE,5,Standard,At least some college,0,Drug,Less than 1 year,2,3,0,0,2,2,FALSE,FALSE,1,0,FALSE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,126.5,0,0,0,0,1,2,FALSE
8944,M,BLACK,23-27,19,FALSE,7,High,At least some college,1,Violent/Non-Sex,Less than 1 year,6,2,3,0,2,3,FALSE,FALSE,1,2,TRUE,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,6,0,0,78.25,0.25,0,0,0,0,0,FALSE
8976,M,BLACK,33-37,21,FALSE,4,Standard,High School Diploma,3,Violent/Non-Sex,Less than 1 year,9,2,1,2,3,1,FALSE,FALSE,1,0,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,6,0,1,187.4,0,0,0,0,0.186232657,0.194903949,FALSE
9005,M,WHITE,28-32,15,FALSE,1,Standard,Less than HS diploma,0,Property,Less than 1 year,6,1,0,3,1,3,FALSE,FALSE,0,1,FALSE,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,0,0,0,15.22222222,0,0,0,0,0.751824818,1,FALSE
9030,M,BLACK,28-32,19,FALSE,7,High,High School Diploma,1,Drug,Greater than 2 to 3 years,6,4,2,0,5,2,FALSE,FALSE,0,2,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,104.4736842,0,0,0,0,0.80604534,0.368010076,TRUE
9062,M,WHITE,38-42,15,FALSE,7,High,High School Diploma,3,Property,Greater than 2 to 3 years,5,2,1,2,1,0,FALSE,FALSE,1,0,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,3,88.2,0,0,0,0,1,1.242346939,FALSE
9087,M,WHITE,28-32,21,FALSE,7,Specialized,Less than HS diploma,0,Drug,Greater than 2 to 3 years,10,3,3,3,2,3,TRUE,TRUE,1,1,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,169,1,0,0,0,0.946745562,3,FALSE
9104,M,BLACK,28-32,5,FALSE,5,Standard,High School Diploma,0,,1-2 years,5,2,0,0,4,1,FALSE,FALSE,1,2,FALSE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,0,1,61.88,0.039999999,0.039999999,0,0,1,1.180510666,FALSE
9136,M,WHITE,48 or older,15,FALSE,4,Standard,Less than HS diploma,3,Drug,1-2 years,10,6,0,2,3,4,TRUE,FALSE,3,4,TRUE,1,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,44.45454545,0,0,0,0,1,1.493865031,FALSE
9168,M,WHITE,33-37,20,FALSE,5,Standard,High School Diploma,3,Property,Less than 1 year,7,3,0,2,5,2,FALSE,FALSE,2,3,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,2,48.2,0,0,0,0,1,1.515560166,FALSE
9196,M,BLACK,23-27,4,FALSE,9,Specialized,Less than HS diploma,1,,Greater than 2 to 3 years,3,0,0,0,3,0,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,10,3,2,14.96590909,0.056818184,0.011363637,0,0.011363637,1,0.832004556,FALSE
9223,M,WHITE,28-32,15,FALSE,5,High,High School Diploma,3,Property,Less than 1 year,3,0,1,1,1,0,FALSE,FALSE,2,0,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,65.28571429,0,0,0,0,0.997811816,0.799234136,FALSE
9248,M,BLACK,28-32,5,FALSE,8,High,At least some college,3,Violent/Non-Sex,More than 3 years,1,0,1,0,0,0,FALSE,TRUE,0,0,TRUE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,2,0,0,3,230.6,0.200000003,0,0,0,0.706851691,1.583911535,FALSE
9278,M,BLACK,48 or older,5,FALSE,3,Specialized,High School Diploma,0,Other,More than 3 years,1,0,1,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8,0,0,12.76923077,0,0,0,0,0.192771084,2,FALSE
9298,M,BLACK,28-32,8,FALSE,8,Standard,High School Diploma,0,Drug,Less than 1 year,8,3,2,2,2,2,FALSE,TRUE,1,2,FALSE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9,3,0,12.4368932,0.048543688,0,0,0,0.571428571,0.570257611,FALSE
9324,M,BLACK,23-27,18,FALSE,8,High,Less than HS diploma,0,Drug,Greater than 2 to 3 years,4,3,0,0,5,4,FALSE,FALSE,1,1,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,4,5,0,1,56.70833333,0.083333336,0,0,0.041666668,0.248346804,0.536737693,FALSE
9347,M,BLACK,23-27,8,FALSE,6,Specialized,At least some college,3,Violent/Non-Sex,More than 3 years,3,0,1,0,0,0,FALSE,TRUE,1,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10,0,0,64.25,0,0,0,0,0.986381323,0.355301556,FALSE
9388,M,BLACK,23-27,7,FALSE,6,High,High School Diploma,0,Property,More than 3 years,7,0,0,5,0,1,FALSE,FALSE,1,1,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,0,1,297,0,0,0,0,0.308080808,1.22979798,FALSE
9421,M,BLACK,28-32,10,FALSE,5,High,High School Diploma,1,Drug,Less than 1 year,3,0,1,0,1,0,FALSE,TRUE,1,0,TRUE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,,,,,,1,0.757780083,FALSE
9443,M,BLACK,23-27,20,TRUE,1,Specialized,High School Diploma,2,Other,1-2 years,4,3,0,4,1,0,FALSE,FALSE,1,2,FALSE,3,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,0,0,0,,,,,,0,0,FALSE
9466,M,BLACK,38-42,6,FALSE,6,High,High School Diploma,1,Drug,Greater than 2 to 3 years,7,3,0,0,4,2,FALSE,FALSE,3,3,FALSE,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,48.54166667,0.041666668,0,0,0,1,0.627038627,TRUE
9509,M,BLACK,23-27,10,TRUE,6,High,At least some college,3,Violent/Non-Sex,More than 3 years,2,1,1,0,2,0,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,4,0,0,3,143.4,0.400000006,0,0,0,0.435146444,0.509414226,FALSE
9542,M,WHITE,33-37,3,FALSE,4,Standard,Less than HS diploma,2,Other,1-2 years,3,2,2,0,0,1,TRUE,FALSE,0,1,TRUE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,,,,,,0.947887324,0.51443662,TRUE
9568,M,BLACK,23-27,5,FALSE,8,Specialized,Less than HS diploma,0,,Greater than 2 to 3 years,7,5,3,1,4,3,FALSE,TRUE,2,4,TRUE,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4,3,2,3,48.06666667,0.266666681,0.13333334,0,0,0.708737864,0.506588072,TRUE
9591,M,BLACK,28-32,2,FALSE,7,Specialized,High School Diploma,3,Violent/Non-Sex,Greater than 2 to 3 years,3,2,1,0,0,3,FALSE,FALSE,2,0,TRUE,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,0,0,1,193,0.5,0,0,0,0.997409326,0.946243523,TRUE
9622,M,WHITE,48 or older,17,FALSE,7,High,Less than HS diploma,1,Drug,More than 3 years,10,6,1,5,5,5,FALSE,TRUE,3,4,TRUE,3,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3,0,0,1,243.8333333,0,0,0,0,0.533151059,0.74897471,TRUE
9645,M,BLACK,23-27,14,FALSE,7,High,High School Diploma,0,Drug,1-2 years,4,1,0,2,2,0,FALSE,TRUE,1,0,FALSE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10,1,2,118.9,0,0,0,0,0.672834315,0.153595458,FALSE
9673,M,BLACK,28-32,6,FALSE,4,Standard,At least some college,0,Other,Less than 1 year,4,5,0,2,2,0,FALSE,FALSE,1,1,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,37,0.083333336,0,0,0,1,1.64527027,TRUE
9709,M,BLACK,23-27,6,FALSE,9,Specialized,Less than HS diploma,0,Violent/Non-Sex,More than 3 years,4,0,2,2,0,1,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,0,0,2,52.46666667,0.06666667,0,0,0,0.097839898,0.464104193,FALSE
9749,M,BLACK,33-37,6,TRUE,5,Standard,Less than HS diploma,0,Drug,More than 3 years,2,0,0,0,1,0,FALSE,FALSE,1,0,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9,0,2,,0.00856531,0.004282655,0,0,,,FALSE
9777,M,BLACK,23-27,4,TRUE,9,Specialized,High School Diploma,2,Violent/Non-Sex,More than 3 years,4,1,3,0,0,1,FALSE,TRUE,1,1,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,2,206.5,0,0,0,0,1,1.768765133,FALSE
9812,M,WHITE,38-42,3,FALSE,8,High,High School Diploma,3,Property,More than 3 years,7,2,1,4,2,1,FALSE,TRUE,2,1,FALSE,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,,0,0,0,0,,,FALSE
9835,M,BLACK,23-27,12,FALSE,8,High,High School Diploma,1,Property,Less than 1 year,6,1,1,2,0,3,FALSE,FALSE,3,0,FALSE,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,4,6,3,1,29.07142857,0.142857149,0,0,0,1,1.794840295,FALSE
9861,M,WHITE,23-27,14,FALSE,6,High,High School Diploma,1,Drug,Less than 1 year,6,6,3,3,3,5,TRUE,FALSE,0,4,TRUE,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,0.829545455,1,FALSE
9886,M,BLACK,43-47,1,FALSE,4,,High School Diploma,3,Property,1-2 years,10,6,0,5,5,5,FALSE,FALSE,3,2,FALSE,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,8,3,0,10.83870968,0.064516127,0,0,0,0,0,TRUE
9911,M,BLACK,48 or older,22,FALSE,5,Standard,At least some college,3,Violent/Non-Sex,More than 3 years,3,0,2,1,0,0,FALSE,FALSE,3,0,TRUE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,0,0,0,0,,,FALSE
9931,M,WHITE,48 or older,9,FALSE,2,,High School Diploma,1,Property,Less than 1 year,10,6,2,4,5,5,FALSE,FALSE,3,4,TRUE,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3,5,0,1,4.051282051,0,0,0.07692308,0,0,0,FALSE
9958,F,WHITE,38-42,18,,6,High,Less than HS diploma,1,Property,Greater than 2 to 3 years,10,6,2,5,3,5,FALSE,FALSE,1,2,FALSE,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,219.5,0,0,0,0,0.402429765,0.277334852,TRUE
9988,M,BLACK,33-37,23,FALSE,4,,At least some college,3,Property,Less than 1 year,10,2,0,5,1,3,FALSE,FALSE,3,0,FALSE,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,0,0,FALSE
10021,M,BLACK,28-32,4,FALSE,6,High,Less than HS diploma,3,Violent/Non-Sex,1-2 years,10,6,1,2,2,5,TRUE,FALSE,3,4,TRUE,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,0,0,1,113.75,0.5,0.5,0,0,0,0.802747253,FALSE
10064,M,WHITE,33-37,17,FALSE,7,Specialized,High School Diploma,2,,1-2 years,5,1,0,0,2,2,FALSE,FALSE,1,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,1,2,FALSE
10087,M,BLACK,43-47,4,FALSE,3,Specialized,At least some college,3,Violent/Non-Sex,1-2 years,3,3,3,1,0,2,FALSE,FALSE,1,2,TRUE,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,6,3,1,174,0,0,0,0,0.841954023,1,FALSE
10122,F,WHITE,48 or older,14,,5,Standard,High School Diploma,0,,1-2 years,10,0,0,2,4,2,FALSE,TRUE,2,1,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,130.8333333,0,0,0,0,1,0.930573248,FALSE
10154,M,WHITE,43-47,3,FALSE,6,High,Less than HS diploma,3,Drug,1-2 years,4,6,1,1,2,5,TRUE,FALSE,1,4,FALSE,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,10,3,1,57.61538462,0,0,0.07692308,0.03846154,0.967957276,0.2438251,FALSE
10181,M,BLACK,28-32,20,FALSE,9,Specialized,High School Diploma,3,Drug,More than 3 years,5,1,1,0,4,2,TRUE,FALSE,1,1,TRUE,0,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,0,0,124.3157895,0.157894731,0.105263159,0,0,0.677392041,0.927815411,FALSE
10220,M,BLACK,43-47,20,FALSE,4,Standard,High School Diploma,3,Property,1-2 years,10,5,2,5,2,0,FALSE,FALSE,2,1,FALSE,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,131.5,0,0,0,0,0.220532319,1,FALSE
10246,M,WHITE,48 or older,18,FALSE,6,High,At least some college,3,Violent/Non-Sex,More than 3 years,1,0,1,0,0,0,FALSE,FALSE,0,0,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10,0,3,,0,0,0,0,,,FALSE
10277,M,BLACK,33-37,18,FALSE,6,High,High School Diploma,2,,More than 3 years,9,5,1,1,5,4,FALSE,FALSE,3,4,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,152,0.5,0,0,0,0,1,FALSE
10293,M,BLACK,23-27,7,FALSE,6,High,High School Diploma,0,Property,1-2 years,4,4,1,3,0,1,TRUE,FALSE,0,2,FALSE,3,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,3,3,65.77777778,0.444444448,0,0,0,0.359797297,1.233952703,FALSE
10341,F,WHITE,38-42,17,,4,Standard,Less than HS diploma,2,Violent/Non-Sex,1-2 years,5,6,1,2,5,5,FALSE,FALSE,2,4,TRUE,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,6,0,0,52.72727273,0,0,0,0,0.963793103,0.629741379,FALSE
10377,M,BLACK,33-37,19,FALSE,8,High,Less than HS diploma,3,Property,1-2 years,10,6,2,2,2,5,FALSE,FALSE,0,4,TRUE,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,4,0,0,1,261.75,0,0.25,0,0,0,0,TRUE
10396,M,WHITE,48 or older,4,FALSE,5,Standard,Less than HS diploma,0,Property,1-2 years,10,6,2,5,1,5,TRUE,FALSE,3,4,TRUE,3,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,1,88.63636364,0,0,0,0,0,0,FALSE
10427,M,WHITE,23-27,20,FALSE,8,High,High School Diploma,2,Other,Less than 1 year,10,4,2,1,4,5,TRUE,FALSE,1,2,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,1,0,184.3333333,0,0,0,0,0.688969259,0.660488246,FALSE
10461,F,WHITE,38-42,22,,4,Standard,Less than HS diploma,3,Drug,Less than 1 year,2,2,0,3,1,1,FALSE,FALSE,0,1,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,1,0.78802589,FALSE
10491,M,WHITE,33-37,3,FALSE,8,High,High School Diploma,1,Property,More than 3 years,7,4,0,5,2,2,FALSE,FALSE,2,3,FALSE,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0,0,1,56.96,0.039999999,0,0,0,0.922752809,0.76948736,FALSE
10530,M,BLACK,23-27,24,TRUE,10,Specialized,Less than HS diploma,1,Drug,More than 3 years,5,6,1,0,5,3,FALSE,FALSE,1,1,FALSE,0,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10,0,3,58.68181818,0.045454547,0,0,0,0.392718823,0.282920217,FALSE
10567,M,WHITE,33-37,14,FALSE,6,Standard,High School Diploma,3,Violent/Non-Sex,More than 3 years,4,3,3,1,0,0,FALSE,FALSE,2,0,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,6,0,1,32.84,0,0,0,0,0.1863581,0.444884287,FALSE
10608,M,BLACK,38-42,6,FALSE,4,Standard,High School Diploma,3,Property,Less than 1 year,6,1,1,1,2,1,FALSE,FALSE,2,2,TRUE,3,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,0,0,FALSE
10646,M,WHITE,33-37,13,FALSE,7,Standard,Less than HS diploma,3,Property,Greater than 2 to 3 years,5,6,3,2,2,4,TRUE,FALSE,2,4,TRUE,2,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,0,0,52.8,0,0,0,0,1,2,FALSE
